uf	pred	sf
sempozjumlAr	sempozjumler	sempozjumlɑr
senɑtoHHn	senɑtoiin	senɑtouun
sokɑklArHn	sokɑklerin	sokɑklɑrɯn
sorumlHlAr	sorumliler	sorumlulɑr
sunmAHn	sunmein	sunmɑɯn
sunuʤuHHn	sunuʤuiin	sunuʤuuun
tɑʃɯnmɑzH	tɑʃɯnmɑzi	tɑʃɯnmɑzɯ
tɑɑrruzH	tɑɑrruzi	tɑɑrruzu
tɑburH	tɑburi	tɑburu
tɑhtɑA	tɑhtɑe	tɑhtɑɑ
tɑlɑʃlH	tɑlɑʃli	tɑlɑʃlɯ
tɑnklAr	tɑnkler	tɑnklɑr
tɑnrɯlArHn	tɑnrɯlerin	tɑnrɯlɑrɯn
tɑvukʧHlHk	tɑvukʧilik	tɑvukʧuluk
turlAr	turler	turlɑr
uʧHp	uʧip	uʧup
ulɑʃmAlArH	ulɑʃmeleri	ulɑʃmɑlɑrɯ
uzɑjA	uzɑje	uzɑjɑ
vɑtɑndɑʃlArDAn	vɑtɑndɑʃlerden	vɑtɑndɑʃlɑrdɑn
vurgulAnAn	vurgulenen	vurgulɑnɑn
jɑʃɑmnHzH	jɑʃɑmnizi	jɑʃɑmnɯzɯ
jɑkɯtH	jɑkɯti	jɑkɯtɯ
jɑkɑlAnArAk	jɑkɑlenerek	jɑkɑlɑnɑrɑk
jɑklɑʃɯmlArA	jɑklɑʃɯmlere	jɑklɑʃɯmlɑrɑ
jɑsɑklArH	jɑsɑkleri	jɑsɑklɑrɯ
jɑjɯlHʃ	jɑjɯliʃ	jɑjɯlɯʃ
jolsuzlHklAr	jolsuzlikler	jolsuzluklɑr
jumurtɑH	jumurtɑi	jumurtɑɯ
zorunlulHklAr	zorunlulikler	zorunluluklɑr
ʧɯkɑrDHklArH	ʧɯkɑrdikleri	ʧɯkɑrdɯklɑrɯ
ʧɯkmAmAH	ʧɯkmemei	ʧɯkmɑmɑɯ
ʧɯkmAHHn	ʧɯkmeiin	ʧɯkmɑɯɯn
ʧɑɰɯrArAk	ʧɑɰɯrerek	ʧɑɰɯrɑrɑk
ʧɑɰɯrmA	ʧɑɰɯrme	ʧɑɰɯrmɑ
ʧɑɰrɯlAr	ʧɑɰrɯler	ʧɑɰrɯlɑr
ʧɑmɑʃɯrlArH	ʧɑmɑʃɯrleri	ʧɑmɑʃɯrlɑrɯ
ʧɑrlHk	ʧɑrlik	ʧɑrlɯk
ɯsɯDA	ɯsɯde	ɯsɯdɑ
ɑɰɯzA	ɑɰɯze	ɑɰɯzɑ
ɑʃɯlAnmAH	ɑʃɯlenmei	ɑʃɯlɑnmɑɯ
ɑʤɯlArHn	ɑʤɯlerin	ɑʤɯlɑrɯn
ɑdɑptɑsjonH	ɑdɑptɑsjoni	ɑdɑptɑsjonu
ɑʒɑnH	ɑʒɑni	ɑʒɑnɯ
ɑkɯmA	ɑkɯme	ɑkɯmɑ
ɑksɑmA	ɑksɑme	ɑksɑmɑ
ɑlɑrmH	ɑlɑrmi	ɑlɑrmɯ
ɑrɑbɑlArHn	ɑrɑbɑlerin	ɑrɑbɑlɑrɯn
ɑrɑʤɯnHz	ɑrɑʤɯniz	ɑrɑʤɯnɯz
ɑsArAk	ɑserek	ɑsɑrɑk
ɑtlɑHp	ɑtlɑip	ɑtlɑɯp
ɑvɑntɑʒlArA	ɑvɑntɑʒlere	ɑvɑntɑʒlɑrɑ
ɑvDAn	ɑvden	ɑvdɑn
ɑjgɯtlArH	ɑjgɯtleri	ɑjgɯtlɑrɯ
byjymADA	byjymede	byjymete
bɑʃlɑmADA	bɑʃlɑmede	bɑʃlɑmɑtɑ
bɑʃlɑmAlArH	bɑʃlɑmeleri	bɑʃlɑmɑlɑrɯ
bɑkmAH	bɑkmei	bɑkmɑɯ
bɑlɯklH	bɑlɯkli	bɑlɯklɯ
bɑromHz	bɑromiz	bɑromuz
boɰHʤH	boɰiʤi	boɰuʤu
bulunmAlArnH	bulunmelerni	bulunmɑlɑrnɯ
dyʃmɑnlAr	dyʃmɑnler	dyʃmɑnlɑr
dykkɑnDA	dykkɑnde	dykkɑndɑ
dɑɰɯlmAH	dɑɰɯlmei	dɑɰɯlmɑɯ
dɑlɑmAn	dɑlɑmen	dɑlɑmɑn
dɑvrɑnmAA	dɑvrɑnmee	dɑvrɑnmɑɑ
demirbɑʃHn	demirbɑʃin	demirbɑʃɯn
dolɑplArH	dolɑpleri	dolɑplɑrɯ
dujmAAn	dujmeen	dujmɑɑn
edebijɑtHn	edebijɑtin	edebijɑtɯn
ekrɑnlArH	ekrɑnleri	ekrɑnlɑrɯ
enfeksijonlArHn	enfeksijonlerin	enfeksijonlɑrɯn
fɑjlAr	fɑjler	fɑjlɑr
fermɑnH	fermɑni	fermɑnɯ
formylHn	formylin	formylyn
gɑrdijɑnlAr	gɑrdijɑnler	gɑrdijɑnlɑr
hɑtɯrɑlAr	hɑtɯrɑler	hɑtɯrɑlɑr
hoʤɑlAr	hoʤɑler	hoʤɑlɑr
hususlArDAn	hususlerden	hususlɑrdɑn
isjɑnlAr	isjɑnler	isjɑnlɑr
ithɑlɑtHn	ithɑlɑtin	ithɑlɑtɯn
kɯsɯmlArHn	kɯsɯmlerin	kɯsɯmlɑrɯn
kɯskɑnʧlHk	kɯskɑnʧlik	kɯskɑnʧlɯk
køpyklH	køpykli	køpykly
kɑinɑtHn	kɑinɑtin	kɑinɑtɯn
kɑpɑklArHn	kɑpɑklerin	kɑpɑklɑrɯn
kɑplArDA	kɑplerde	kɑplɑrdɑ
kɑjɯtDAn	kɑjɯtten	kɑjɯttɑn
kɑzɑnlArH	kɑzɑnleri	kɑzɑnlɑrɯ
koltukDA	koltukte	koltuktɑ
komplikɑsjonH	komplikɑsjoni	komplikɑsjonu
kortH	korti	kortu
kulH	kuli	kulu
kumHn	kumin	kumun
kurtlAr	kurtler	kurtlɑr
kurumAA	kurumee	kurumɑɑ
mylkH	mylki	mylky
mɑʧDAn	mɑʧten	mɑʧtɑn
mɑmulHn	mɑmulin	mɑmulyn
mekɑnDAn	mekɑnden	mekɑndɑn
molekylH	molekyli	molekyly
mukozɑDA	mukozɑde	mukozɑdɑ
odunH	oduni	odunu
oklAr	okler	oklɑr
okurlAr	okurler	okurlɑr
omurgɑHn	omurgɑin	omurgɑɯn
ordumHzHn	ordumizin	ordumuzun
pɑsɑportH	pɑsɑporti	pɑsɑportu
pɑjlɑʃArAk	pɑjlɑʃerek	pɑjlɑʃɑrɑk
progrɑmmHzHn	progrɑmmizin	progrɑmmɯzɯn
rɑfA	rɑfe	rɑfɑ
rɑhɑtsHzlHklArH	rɑhɑtsizlikleri	rɑhɑtsɯzlɯklɑrɯ
rezervɑsjonH	rezervɑsjoni	rezervɑsjonu
rotɑH	rotɑi	rotɑɯ
sɯkɯʃmA	sɯkɯʃme	sɯkɯʃmɑ
sɑllAnAn	sɑllenen	sɑllɑnɑn
sɑnAn	sɑnen	sɑnɑn
sɑvunArAk	sɑvunerek	sɑvunɑrɑk
sekreterjɑH	sekreterjɑi	sekreterjɑɯ
sensørH	sensøri	sensøry
sezonHn	sezonin	sezonun
soɰɑnlArH	soɰɑnleri	soɰɑnlɑrɯ
sokArAk	sokerek	sokɑrɑk
sonHHn	soniin	sonuun
sorulArmHzH	sorulermizi	sorulɑrmɯzɯ
sporHHn	sporiin	sporuun
subɑjH	subɑji	subɑjɯ
tɑʃɯnArAk	tɑʃɯnerek	tɑʃɯnɑrɑk
tɑnɯmlAArAk	tɑnɯmleerek	tɑnɯmlɑɑrɑk
tɑnsijonHn	tɑnsijonin	tɑnsijonun
tɑsɑrlAmA	tɑsɑrleme	tɑsɑrlɑmɑ
televizjonA	televizjone	televizjonɑ
tijɑtroH	tijɑtroi	tijɑtrou
tonHn	tonin	tonun
trɑvmɑHn	trɑvmɑin	trɑvmɑɯn
turnuvɑDA	turnuvɑde	turnuvɑdɑ
tutɑrlArHHn	tutɑrleriin	tutɑrlɑrɯɯn
tutulmɑlH	tutulmɑli	tutulmɑlɯ
tutumHn	tutumin	tutumun
uʧHʃH	uʧiʃi	uʧuʃu
uɰrɑHp	uɰrɑip	uɰrɑɯp
ujdulArH	ujduleri	ujdulɑrɯ
jɑʃɑmmHzHn	jɑʃɑmmizin	jɑʃɑmmɯzɯn
jɑnmDAki	jɑnmdeki	jɑnmdɑki
jɑpɯtHn	jɑpɯtin	jɑpɯtɯn
jɑrɑrlAnmAlArH	jɑrɑrlenmeleri	jɑrɑrlɑnmɑlɑrɯ
jɑsɑklH	jɑsɑkli	jɑsɑklɯ
jɑvɑʃlAr	jɑvɑʃler	jɑvɑʃlɑr
jɑjɯnDAn	jɑjɯnden	jɑjɯndɑn
jɑzɯDAn	jɑzɯden	jɑzɯdɑn
jɑzmADAn	jɑzmeden	jɑzmɑtɑn
zɑmɑnmHz	zɑmɑnmiz	zɑmɑnmɯz
zɑmɑnlArDAki	zɑmɑnlerdeki	zɑmɑnlɑrdɑki
ʧɯkHʃHHn	ʧɯkiʃiin	ʧɯkɯʃɯɯn
ʧɯkɑrmɑHn	ʧɯkɑrmɑin	ʧɯkɑrmɑɯn
ʧɯkmAHn	ʧɯkmein	ʧɯkmɑɯn
ʃɑmpijonlHk	ʃɑmpijonlik	ʃɑmpijonluk
ɑʃɯklAr	ɑʃɯkler	ɑʃɯklɑr
ɑʃɑmɑHHn	ɑʃɑmɑiin	ɑʃɑmɑɯɯn
ɑhlɑkHn	ɑhlɑkin	ɑhlɑkɯn
ɑkɯmlArHn	ɑkɯmlerin	ɑkɯmlɑrɯn
ɑlgɯlAmA	ɑlgɯleme	ɑlgɯlɑmɑ
ɑnimɑsjonlArH	ɑnimɑsjonleri	ɑnimɑsjonlɑrɯ
ɑnlɑʃmɑDA	ɑnlɑʃmɑde	ɑnlɑʃmɑdɑ
ɑntikorlArH	ɑntikorleri	ɑntikorlɑrɯ
ɑrɯtɯmH	ɑrɯtɯmi	ɑrɯtɯmɯ
ɑrɑʃtɯrmɑlArHHn	ɑrɑʃtɯrmɑleriin	ɑrɑʃtɯrmɑlɑrɯɯn
ɑrzulAnAn	ɑrzulenen	ɑrzulɑnɑn
ɑtDHklArH	ɑttikleri	ɑttɯklɑrɯ
ɑjdɯnlɑtmAH	ɑjdɯnlɑtmei	ɑjdɯnlɑtmɑɯ
ɑjnɑH	ɑjnɑi	ɑjnɑɯ
byjyklHklAr	byjyklikler	byjyklykler
bɑʃɑrɯDA	bɑʃɑrɯde	bɑʃɑrɯdɑ
bɑkɑnlɯkDA	bɑkɑnlɯkte	bɑkɑnlɯktɑ
bejɑnlArH	bejɑnleri	bejɑnlɑrɯ
bilgisɑjɑrnHzDAki	bilgisɑjɑrnizdeki	bilgisɑjɑrnɯzdɑki
bloklArHn	bloklerin	bloklɑrɯn
borulArHn	borulerin	borulɑrɯn
brɑnʃH	brɑnʃi	brɑnʃɯ
bulmAlArH	bulmeleri	bulmɑlɑrɯ
bulHnʤA	bulinʤe	bulunʤɑ
butonlArH	butonleri	butonlɑrɯ
ʤevɑpDA	ʤevɑpte	ʤevɑptɑ
dyʃHʃA	dyʃiʃe	dyʃyʃe
dynjɑlAr	dynjɑler	dynjɑlɑr
dɑmɑrDAn	dɑmɑrden	dɑmɑrdɑn
dolɑplAr	dolɑpler	dolɑplɑr
dujulArH	dujuleri	dujulɑrɯ
dujHp	dujip	dujup
eʃjɑlArHHn	eʃjɑleriin	eʃjɑlɑrɯɯn
esnɑfHHn	esnɑfiin	esnɑfɯɯn
fɯrsɑtDAn	fɯrsɑtden	fɯrsɑttɑn
gɯdɑlArA	gɯdɑlere	gɯdɑlɑrɑ
hɑstɑmHzHn	hɑstɑmizin	hɑstɑmɯzɯn
huzurnHzDA	huzurnizde	huzurnuzdɑ
imtijɑzlH	imtijɑzli	imtijɑzlɯ
inʃɑɑtA	inʃɑɑte	inʃɑɑtɑ
inɑnʧlH	inɑnʧli	inɑnʧlɯ
kɯrmAA	kɯrmee	kɯrmɑɑ
køʃkH	køʃki	køʃky
kɑlɑnlArH	kɑlɑnleri	kɑlɑnlɑrɯ
kɑlmADAn	kɑlmeden	kɑlmɑtɑn
kɑmjonHn	kɑmjonin	kɑmjonun
kɑnɯtlArn	kɑnɯtlern	kɑnɯtlɑrn
kɑplɯʤɑH	kɑplɯʤɑi	kɑplɯʤɑɯ
kɑrʃɯmDA	kɑrʃɯmde	kɑrʃɯmdɑ
kɑrɑmsɑrlHk	kɑrɑmsɑrlik	kɑrɑmsɑrlɯk
kɑrmɑʃɑH	kɑrmɑʃɑi	kɑrmɑʃɑɯ
kɑsHHn	kɑsiin	kɑsɯɯn
kɑtmɑnlAr	kɑtmɑnler	kɑtmɑnlɑr
kɑvrɑmA	kɑvrɑme	kɑvrɑmɑ
kɑzɑlArA	kɑzɑlere	kɑzɑlɑrɑ
kɑzɑH	kɑzɑi	kɑzɑɯ
kirɑlAnmAH	kirɑlenmei	kirɑlɑnmɑɯ
koʃHp	koʃip	koʃup
kolDAn	kolden	koldɑn
konutlArA	konutlere	konutlɑrɑ
korumɑlArH	korumɑleri	korumɑlɑrɯ
kojDHklArH	kojdikleri	kojduklɑrɯ
kojmADAn	kojmeden	kojmɑdɑn
kuʃHn	kuʃin	kuʃun
kurtulAn	kurtulen	kurtulɑn
kurtulmAHn	kurtulmein	kurtulmɑɯn
lokɑntɑDA	lokɑntɑde	lokɑntɑdɑ
mysɑbɑkɑlArA	mysɑbɑkɑlere	mysɑbɑkɑlɑrɑ
mɑɰɑrɑlArH	mɑɰɑrɑleri	mɑɰɑrɑlɑrɯ
mɑɰdurlArHn	mɑɰdurlerin	mɑɰdurlɑrɯn
mɑʤunH	mɑʤuni	mɑʤunu
mɑlHHn	mɑliin	mɑlɯɯn
mɑsɑlArH	mɑsɑleri	mɑsɑlɑrɯ
mikroplArHn	mikroplerin	mikroplɑrɯn
mukozɑH	mukozɑi	mukozɑɯ
oʤɑklArDAn	oʤɑklerden	oʤɑklɑrdɑn
odɑDAki	odɑdeki	odɑdɑki
olɑsɯlHklArH	olɑsɯlikleri	olɑsɯlɯklɑrɯ
olumsuzlHklArn	olumsuzliklern	olumsuzluklɑrn
orgɑnizmɑlArHn	orgɑnizmɑlerin	orgɑnizmɑlɑrɯn
ortɑklɯklArHn	ortɑklɯklerin	ortɑklɯklɑrɯn
oturmAA	oturmee	oturmɑɑ
plɑtformHHn	plɑtformiin	plɑtformuun
progrɑmmHzDA	progrɑmmizde	progrɑmmɯzdɑ
pullAr	puller	pullɑr
referɑndumA	referɑndume	referɑndumɑ
referɑnslArH	referɑnsleri	referɑnslɑrɯ
reklɑmlArH	reklɑmleri	reklɑmlɑrɯ
ruhsɑtHHn	ruhsɑtiin	ruhsɑtɯɯn
sɯnɯflAmAH	sɯnɯflemei	sɯnɯflɑmɑɯ
sɑɰdujulH	sɑɰdujuli	sɑɰdujulu
sɑfhɑlArH	sɑfhɑleri	sɑfhɑlɑrɯ
sɑnɑtDAn	sɑnɑtten	sɑnɑttɑn
sɑptɑArAk	sɑptɑɑrek	sɑptɑɑrɑk
sɑrɑjlAr	sɑrɑjler	sɑrɑjlɑr
sɑtHʃDAn	sɑtiʃten	sɑtɯʃtɑn
sɑvunmAH	sɑvunmei	sɑvunmɑɯ
sɑjfɑmHzH	sɑjfɑmizi	sɑjfɑmɯzɯ
sɑjfɑnHzH	sɑjfɑnizi	sɑjfɑnɯzɯ
sektørmHz	sektørmiz	sektørmyz
sigortɑH	sigortɑi	sigortɑɯ
sorumluluklArHn	sorumluluklerin	sorumluluklɑrɯn
suʧsHz	suʧsiz	suʧsuz
surlAr	surler	surlɑr
tɑʃlHk	tɑʃlik	tɑʃlɯk
tɑʃlArDAn	tɑʃlerden	tɑʃlɑrdɑn
tɑtsHz	tɑtsiz	tɑtsɯz
tijɑtroHHn	tijɑtroiin	tijɑtrouun
toplAHʤH	topleiʤi	toplɑɯʤɯ
toprɑklArDAn	toprɑklerden	toprɑklɑrdɑn
tutɑrsHz	tutɑrsiz	tutɑrsɯz
ulɑʃmAlArnH	ulɑʃmelerni	ulɑʃmɑlɑrnɯ
ulɑʃmAnHz	ulɑʃmeniz	ulɑʃmɑnɯz
usɑnmADAn	usɑnmeden	usɑnmɑdɑn
usulsHz	usulsiz	usulsyz
ujɑrɯlArDA	ujɑrɯlerde	ujɑrɯlɑrdɑ
uzɑtHp	uzɑtip	uzɑtɯp
vurHp	vurip	vurup
jyksekokulA	jyksekokule	jyksekokulɑ
jyksekokullArHn	jyksekokullerin	jyksekokullɑrɯn
jyzjɯlDAki	jyzjɯldeki	jyzjɯldɑki
jɑɰDAn	jɑɰden	jɑɰdɑn
jɑkHʃ	jɑkiʃ	jɑkɯʃ
jɑndɑʃlArH	jɑndɑʃleri	jɑndɑʃlɑrɯ
jɑnlɯʃlArHn	jɑnlɯʃlerin	jɑnlɯʃlɑrɯn
jɑsɑklAAn	jɑsɑkleen	jɑsɑklɑɑn
jɑjmAA	jɑjmee	jɑjmɑɑ
jumurtɑDAn	jumurtɑden	jumurtɑdɑn
ʧɯkAbiljor	ʧɯkebiljor	ʧɯkɑbiljor
ʧɑdɯrlArDA	ʧɑdɯrlerde	ʧɑdɯrlɑrdɑ
ʧɑjlAr	ʧɑjler	ʧɑjlɑr
ʧoʤuklArnHzH	ʧoʤuklernizi	ʧoʤuklɑrnɯzɯ
ʧoʤuklHkDAn	ʧoʤuklikten	ʧoʤukluktɑn
øjkyH	øjkyi	øjkyy
ʃɑnsHHn	ʃɑnsiin	ʃɑnsɯɯn
ɑʧɯklɑmADAn	ɑʧɯklɑmeden	ɑʧɯklɑmɑdɑn
ɑʧɯlɯmlAr	ɑʧɯlɯmler	ɑʧɯlɯmlɑr
ɑʧDHkDAn	ɑʧtikten	ɑʧtɯktɑn
ɑkɑrsulArHn	ɑkɑrsulerin	ɑkɑrsulɑrɯn
ɑksɑmADAn	ɑksɑmeden	ɑksɑmɑdɑn
ɑlkolsHz	ɑlkolsiz	ɑlkolsyz
ɑnlɑmAH	ɑnlɑmei	ɑnlɑmɑɯ
ɑpɑrtmɑnHn	ɑpɑrtmɑnin	ɑpɑrtmɑnɯn
ɑrɑʃtɯrArAk	ɑrɑʃtɯrerek	ɑrɑʃtɯrɑrɑk
ɑrɑʃtɯrmAlArDAn	ɑrɑʃtɯrmelerden	ɑrɑʃtɯrmɑlɑrdɑn
ɑrɑmɑHn	ɑrɑmɑin	ɑrɑmɑɯn
ɑjɑkkɑbɯlArH	ɑjɑkkɑbɯleri	ɑjɑkkɑbɯlɑrɯ
ɑzɯnlɯklArA	ɑzɯnlɯklere	ɑzɯnlɯklɑrɑ
ɑzɑlmAlAr	ɑzɑlmeler	ɑzɑlmɑlɑr
bɑʃDAki	bɑʃteki	bɑʃtɑki
bɑrɑʒlArH	bɑrɑʒleri	bɑrɑʒlɑrɯ
bombɑlH	bombɑli	bombɑlɯ
bulmɑHn	bulmɑin	bulmɑɯn
bulunDHkDAn	bulundikten	bulunduktɑn
bulundurmAH	bulundurmei	bulundurmɑɯ
burunDAn	burunden	burundɑn
dɑɰɯtHʤHH	dɑɰɯtiʤii	dɑɰɯtɯʤɯɯ
dɑɰlArDAn	dɑɰlerden	dɑɰlɑrdɑn
dɑmɑrlArHHn	dɑmɑrleriin	dɑmɑrlɑrɯɯn
dɑmlɑH	dɑmlɑi	dɑmlɑɯ
dɑrlHk	dɑrlik	dɑrlɯk
dekɑrA	dekɑre	dekɑrɑ
depolArHHn	depoleriin	depolɑrɯɯn
dokulArHHn	dokuleriin	dokulɑrɯɯn
dokumɑʤɯlHk	dokumɑʤɯlik	dokumɑʤɯlɯk
dokunArAk	dokunerek	dokunɑrɑk
durumnHz	durumniz	durumnuz
dujurmA	dujurme	dujurmɑ
enstitymHzDA	enstitymizde	enstitymyzde
esɑslArHn	esɑslerin	esɑslɑrɯn
fɑbrikɑmHz	fɑbrikɑmiz	fɑbrikɑmɯz
fɑturɑDA	fɑturɑde	fɑturɑdɑ
fonksijonlArA	fonksijonlere	fonksijonlɑrɑ
gøzmHz	gøzmiz	gøzmyz
hɯrsɯzlAr	hɯrsɯzler	hɯrsɯzlɑr
hɑlkʧH	hɑlkʧi	hɑlkʧɯ
hɑmɑmlAr	hɑmɑmler	hɑmɑmlɑr
hɑrʤɑmAlArDA	hɑrʤɑmelerde	hɑrʤɑmɑlɑrdɑ
hɑrʤɑAn	hɑrʤɑen	hɑrʤɑɑn
hɑvɑsHz	hɑvɑsiz	hɑvɑsɯz
hɑjvɑnA	hɑjvɑne	hɑjvɑnɑ
ihtijɑʧDAn	ihtijɑʧden	ihtijɑʧtɑn
imɑrA	imɑre	imɑrɑ
imzɑlAmHʃ	imzɑlemiʃ	imzɑlɑmɯʃ
istɑsjonlAr	istɑsjonler	istɑsjonlɑr
istɑsjonlArDA	istɑsjonlerde	istɑsjonlɑrdɑ
istihdɑmA	istihdɑme	istihdɑmɑ
itirɑzHn	itirɑzin	itirɑzɯn
kɯjɯDAn	kɯjɯden	kɯjɯdɑn
kɑlAbilmA	kɑlebilme	kɑlɑbilme
kɑmpɑnjɑH	kɑmpɑnjɑi	kɑmpɑnjɑɯ
kɑnunDAki	kɑnundeki	kɑnundɑki
kɑplAnmAH	kɑplenmei	kɑplɑnmɑɯ
kɑplArHn	kɑplerin	kɑplɑrɯn
kɑpsɑmAH	kɑpsɑmei	kɑpsɑmɑɯ
kɑptɑnH	kɑptɑni	kɑptɑnɯ
kɑrɯʃmA	kɑrɯʃme	kɑrɯʃmɑ
kɑsɑDA	kɑsɑde	kɑsɑdɑ
kɑsɑHn	kɑsɑin	kɑsɑɯn
kɑtkɯlH	kɑtkɯli	kɑtkɯlɯ
kɑtkɯlArDAn	kɑtkɯlerden	kɑtkɯlɑrdɑn
kɑjnɑʃmA	kɑjnɑʃme	kɑjnɑʃmɑ
kɑzɑnlAr	kɑzɑnler	kɑzɑnlɑr
kɑzɑnmAH	kɑzɑnmei	kɑzɑnmɑɯ
kilolH	kiloli	kilolu
koʃmAA	koʃmee	koʃmɑɑ
konɑklArH	konɑkleri	konɑklɑrɯ
konumHHn	konumiin	konumuun
koruʤulArHn	koruʤulerin	koruʤulɑrɯn
kumɑʃHn	kumɑʃin	kumɑʃɯn
kurʃunlH	kurʃunli	kurʃunlu
kurɑlHn	kurɑlin	kurɑlɯn
kusurA	kusure	kusurɑ
mɑɰɑzɑnHn	mɑɰɑzɑnin	mɑɰɑzɑnɯn
mɑsɑllAr	mɑsɑller	mɑsɑllɑr
meblɑɰH	meblɑɰi	meblɑɰɯ
mezunlArmHzHn	mezunlermizin	mezunlɑrmɯzɯn
miktɑrlArHn	miktɑrlerin	miktɑrlɑrɯn
nyshɑlArH	nyshɑleri	nyshɑlɑrɯ
olimpijɑtlArH	olimpijɑtleri	olimpijɑtlɑrɯ
olHʃHHn	oliʃiin	oluʃuun
orɑnlArHn	orɑnlerin	orɑnlɑrɯn
ovɑDA	ovɑde	ovɑdɑ
ovɑlHk	ovɑlik	ovɑlɯk
ovɑHn	ovɑin	ovɑɯn
pɑrɑnHzH	pɑrɑnizi	pɑrɑnɯzɯ
plɑʒH	plɑʒi	plɑʒɯ
progrɑmlArmHz	progrɑmlermiz	progrɑmlɑrmɯz
progrɑmlArDAki	progrɑmlerdeki	progrɑmlɑrdɑki
puɑnA	puɑne	puɑnɑ
rɑkɑmlArDAn	rɑkɑmlerden	rɑkɑmlɑrdɑn
reformHHn	reformiin	reformuun
sɯnɯflArDAn	sɯnɯflerden	sɯnɯflɑrdɑn
sɯrɑHn	sɯrɑin	sɯrɑɯn
sɑfhɑH	sɑfhɑi	sɑfhɑɯ
sɑfhɑA	sɑfhɑe	sɑfhɑɑ
sɑkɑllH	sɑkɑlli	sɑkɑllɯ
sɑlonlAr	sɑlonler	sɑlonlɑr
sɑnɑtʧHA	sɑnɑtʧie	sɑnɑtʧɯɑ
sɑntrɑllArDA	sɑntrɑllerde	sɑntrɑllɑrdɑ
sɑrHp	sɑrip	sɑrɯp
sɑvʤɯlArH	sɑvʤɯleri	sɑvʤɯlɑrɯ
sɑvʤɯlArHn	sɑvʤɯlerin	sɑvʤɯlɑrɯn
sɑjɯlArDA	sɑjɯlerde	sɑjɯlɑrdɑ
sendikɑlArA	sendikɑlere	sendikɑlɑrɑ
silɑhlArDAn	silɑhlerden	silɑhlɑrdɑn
sorunlArmHzHn	sorunlermizin	sorunlɑrmɯzɯn
stɑʒA	stɑʒe	stɑʒɑ
sunmADAn	sunmeden	sunmɑtɑn
tɑhtɑDAn	tɑhtɑden	tɑhtɑdɑn
tɑmɑmlɑnHp	tɑmɑmlɑnip	tɑmɑmlɑnɯp
tɑnɯtɯmlArH	tɑnɯtɯmleri	tɑnɯtɯmlɑrɯ
tɑrɑfmDAn	tɑrɑfmden	tɑrɑfmdɑn
tekerryrH	tekerryri	tekerryry
televizjonlArHn	televizjonlerin	televizjonlɑrɯn
tuzHn	tuzin	tuzun
uʧlArHHn	uʧleriin	uʧlɑrɯɯn
ufukDA	ufukte	ufuktɑ
vɑrHʃH	vɑriʃi	vɑrɯʃɯ
viryslH	virysli	virysly
vurulArAk	vurulerek	vurulɑrɑk
jɑʃɑmmHzH	jɑʃɑmmizi	jɑʃɑmmɯzɯ
jɑʃɑmnHzHn	jɑʃɑmnizin	jɑʃɑmnɯzɯn
jɑʃɑmADAn	jɑʃɑmeden	jɑʃɑmɑtɑn
jɑʃɑmDAki	jɑʃɑmdeki	jɑʃɑmdɑki
jɑkɯnDAki	jɑkɯndeki	jɑkɯndɑki
jɑlɯtɯmlH	jɑlɯtɯmli	jɑlɯtɯmlɯ
jɑnɯtlAAn	jɑnɯtleen	jɑnɯtlɑɑn
jɑngɯnDAn	jɑngɯnden	jɑngɯndɑn
jɑnsHz	jɑnsiz	jɑnsɯz
jɑpɯmHz	jɑpɯmiz	jɑpɯmɯz
jɑpmAmAH	jɑpmemei	jɑpmɑmɑɯ
jɑrɑtHp	jɑrɑtip	jɑrɑtɯp
jɑrɑtmADA	jɑrɑtmede	jɑrɑtmɑtɑ
jɑzɯmHn	jɑzɯmin	jɑzɯmɯn
jɑzɯnsAl	jɑzɯnsel	jɑzɯnsɑl
jɑzlAr	jɑzler	jɑzlɑr
jolʤulArH	jolʤuleri	jolʤulɑrɯ
zɑrɑrlHlArH	zɑrɑrlileri	zɑrɑrlɯlɑrɯ
zorH	zori	zoru
ʧɑtlɑklArH	ʧɑtlɑkleri	ʧɑtlɑklɑrɯ
ɯʃɯkDA	ɯʃɯkte	ɯʃɯktɑ
ʃɑhɯslArH	ʃɑhɯsleri	ʃɑhɯslɑrɯ
yzymH	yzymi	yzymy
ɑʧɯlɯmH	ɑʧɯlɯmi	ɑʧɯlɯmɯ
ɑdɑlArHn	ɑdɑlerin	ɑdɑlɑrɯn
ɑkmAA	ɑkmee	ɑkmɑɑ
ɑksɑklHk	ɑksɑklik	ɑksɑklɯk
ɑlɯʤɯlArA	ɑlɯʤɯlere	ɑlɯʤɯlɑrɑ
ɑlHnʤAA	ɑlinʤee	ɑlɯnʤɑɑ
ɑlɯnmAlArH	ɑlɯnmeleri	ɑlɯnmɑlɑrɯ
ɑlɑʃɯmlH	ɑlɑʃɯmli	ɑlɑʃɯmlɯ
ɑmbɑrH	ɑmbɑri	ɑmbɑrɯ
ɑnlɑtmAH	ɑnlɑtmei	ɑnlɑtmɑɯ
ɑnlɑjɯʃlH	ɑnlɑjɯʃli	ɑnlɑjɯʃlɯ
ɑntlɑʃmɑlArH	ɑntlɑʃmɑleri	ɑntlɑʃmɑlɑrɯ
ɑntrenørlHk	ɑntrenørlik	ɑntrenørlyk
