uf	pred	sf
kulH	kulɯ	kulu
kumHn	kumɯn	kumun
myʤɑdelelArH	myʤɑdelelɑri	myʤɑdeleleri
mylkH	mylki	mylky
mɑʧDAn	mɑʧdɑn	mɑʧtɑn
mɑhɑllelArH	mɑhɑllelɑri	mɑhɑlleleri
mɑmulHn	mɑmulɯn	mɑmulyn
mesɑfeA	mesɑfeɑ	mesɑfee
mevzuH	mevzui	mevzuu
modyllArHn	modyllɑrin	modyllerin
molekylH	molekyli	molekyly
muhɑsebeA	muhɑsebeɑ	muhɑsebee
odunH	odunɯ	odunu
ordumHzHn	ordumɯzɯn	ordumuzun
pɑketDA	pɑketdɑ	pɑkette
pɑsɑportH	pɑsɑportɯ	pɑsɑportu
posterlAr	posterlɑr	posterler
rezervɑsjonH	rezervɑsjonɯ	rezervɑsjonu
søzmHz	søzmɯz	søzmyz
syrykleArAk	syrykleɑrdk	syrykleerek
syzylArAk	syzylɑrɑk	syzylerek
sellAr	sellɑr	seller
sensørH	sensøri	sensøry
sejɑhɑtA	sejɑhɑtɑ	sejɑhɑte
sezonHn	sezonɯn	sezonun
sivillArA	sivillɑrɑ	sivillere
sivillArHn	sivillɑrin	sivillerin
sonHHn	sonɯɯn	sonuun
sporHHn	sporɯɯn	sporuun
stɑtyHHn	stɑtyiin	stɑtyyyn
tɑnsijonHn	tɑnsijonɯn	tɑnsijonun
teknisjenlAr	teknisjenlɑr	teknisjenler
temizlAAn	temizlddn	temizleen
tepeDA	tepedɑ	tepede
tesʤilDAn	tesʤilddn	tesʤilden
tijɑtroH	tijɑtroɯ	tijɑtrou
tonHn	tonɯn	tonun
trenA	trend	trene
tutumHn	tutumɯn	tutumun
uʧHʃH	uʧiʃɯ	uʧuʃu
jønergelArH	jønergelɑri	jønergeleri
jønetAnlArHn	jønetɑnlɑrin	jønetenlerin
jyklAnArAk	jyklɑnɑrɑk	jyklenerek
jɑzmADAn	jɑzmɑdɑn	jɑzmɑtɑn
jemeklArDAn	jemeklɑrdɑn	jemeklerden
jetkilArn	jetkilɑrn	jetkilern
zehirlAnmAH	zehirlɑnmɑi	zehirlenmei
ʧøkelmA	ʧøkelmd	ʧøkelme
ʧizgilArHn	ʧizgilɑrin	ʧizgilerin
øɰrenmAnHz	øɰrenmdniz	øɰrenmeniz
øɰretmenDAn	øɰretmenddn	øɰretmenden
ønlemlArHHn	ønlemlɑriin	ønlemleriin
ørtyHn	ørtyin	ørtyyn
ʃɑmpijonlHk	ʃɑmpijonlɯk	ʃɑmpijonluk
ɑdetA	ɑdetɑ	ɑdete
ɑkʤiɰerlAr	ɑkʤiɰerlɑr	ɑkʤiɰerler
ɑktørlAr	ɑktørlɑr	ɑktørler
ɑnɑlizlArDA	ɑnɑlizlɑrdɑ	ɑnɑlizlerde
ɑtDHklArH	ɑtdɯklɑrɯ	ɑttɯklɑrɯ
bykmA	bykmd	bykme
bytʧelAr	bytʧelɑr	bytʧeler
byjyklHklAr	byjykliklɑr	byjyklykler
byjyklArA	byjyklɑrd	byjyklere
bɑkɑnlɯkDA	bɑkɑnlɯkdɑ	bɑkɑnlɯktɑ
bɑkterilArH	bɑkterilɑri	bɑkterileri
bejliklAr	bejliklɑr	bejlikler
bilmADHklArH	bilmddiklɑri	bilmedikleri
bitAnA	bitɑnd	bitene
bitkilArA	bitkilɑrd	bitkilere
bulHnʤA	bulɯnʤɑ	bulunʤɑ
ʤɑddeA	ʤɑddeɑ	ʤɑddee
ʤemijetlArH	ʤemijetlɑri	ʤemijetleri
ʤevɑpDA	ʤevɑpdɑ	ʤevɑptɑ
ʤisimlArH	ʤisimlɑri	ʤisimleri
dyʃHʃA	dyʃiʃɑ	dyʃyʃe
dyʃmAAn	dyʃmɑɑn	dyʃmeen
dyzenlemAlArDAn	dyzenlemɑlɑrddn	dyzenlemelerden
delikDAn	delikdɑn	delikten
demAHn	demɑin	demein
demirjoluHn	demirjoluɯn	demirjoluun
denetʧilArH	denetʧilɑri	denetʧileri
denklemA	denklemd	denkleme
derinlArA	derinlɑrd	derinlere
dejimlArH	dejimlɑri	dejimleri
dujHp	dujɯp	dujup
eɰitHʤHlArHn	eɰitiʤilɑrin	eɰitiʤilerin
eklArHn	eklɑrin	eklerin
emekʧHlAr	emekʧilɑr	emekʧiler
emekʧHlArHHn	emekʧilɑriin	emekʧileriin
eskilArHn	eskilɑrin	eskilerin
evmHzA	evmizd	evmize
evnHzDAn	evnizddn	evnizden
fɯrsɑtDAn	fɯrsɑtdɑn	fɯrsɑttɑn
geʤikmAA	geʤikmɑi	geʤikmee
hyrrijetlArH	hyrrijetlɑri	hyrrijetleri
hɑkikɑtA	hɑkikɑtɑ	hɑkikɑte
hɑriʧDAn	hɑriʧdɑn	hɑriʧten
hɑjretA	hɑjretɑ	hɑjrete
huzurnHzDA	huzurnɯzdɑ	huzurnuzdɑ
iʧAʤAklArn	iʧɑʤdklɑrn	iʧeʤeklern
iʧkilAr	iʧkilɑr	iʧkiler
iʧmAAn	iʧmɑdn	iʧmeen
iʃletmeDAn	iʃletmeddn	iʃletmeden
iʃleArAk	iʃleɑrɑk	iʃleerek
ilerlemAH	ilerlemdi	ilerlemei
ilklArA	ilklɑrɑ	ilklere
izlemAH	izlemdi	izlemei
køʃkH	køʃkɯ	køʃky
køpryDAn	køprydɑn	køpryden
kɑlmADAn	kɑlmɑdɑn	kɑlmɑtɑn
kɑmjonHn	kɑmjonɯn	kɑmjonun
kɑreA	kɑreɑ	kɑree
kɑvimlAr	kɑvimlɑr	kɑvimler
koʃHp	koʃɯp	koʃup
konserA	konserɑ	konsere
kojDHklArH	kojdɯklɑri	kojduklɑrɯ
kuʃHn	kuʃɯn	kuʃun
liselAr	liselɑr	liseler
myʃteriDAn	myʃteridɑn	myʃteriden
mykemmelA	mykemmeld	mykemmele
mɑʤunH	mɑʤunɯ	mɑʤunu
medenijetA	medenijetd	medenijete
medenijetlArHn	medenijetlɑrin	medenijetlerin
modylDA	modyldɑ	modylde
molekyllArHHn	molekyllɑriin	molekylleriin
nesilA	nesild	nesile
nikA	nikɑ	nike
noterDA	noterdɑ	noterde
olumsuzlHklArn	olumsuzlɯklɑrn	olumsuzluklɑrn
otoriteA	otoriteɑ	otoritee
peʃA	peʃɑ	peʃe
plɑtformHHn	plɑtformɯɯn	plɑtformuun
primA	primɑ	prime
reddetmA	reddetmd	reddetme
reseptørlArH	reseptørlɑri	reseptørleri
søjleAlHm	søjleɑlim	søjleelim
sɑɰdujulH	sɑɰdujulɯ	sɑɰdujulu
sɑtHʃDAn	sɑtɯʃdɑn	sɑtɯʃtɑn
sebeplArA	sebeplɑrɑ	sebeplere
sebzelArH	sebzelɑri	sebzeleri
sektørmHz	sektørmiz	sektørmyz
sermɑjelArH	sermɑjelɑri	sermɑjeleri
sejirʤilAr	sejirʤilɑr	sejirʤiler
siʤillArH	siʤillɑri	siʤilleri
suʧsHz	suʧsɯz	suʧsuz
tymDAn	tymdɑn	tymden
teknikDA	teknikdɑ	teknikte
tijɑtroHHn	tijɑtroɯɯn	tijɑtrouun
usulsHz	usulsɯz	usulsyz
vɑzgeʧmAH	vɑzgeʧmɑi	vɑzgeʧmei
vurHp	vurip	vurup
jyksekokullArHn	jyksekokullɑrin	jyksekokullɑrɯn
jyzmA	jyzmd	jyzme
jerleʃimlAr	jerleʃimlɑr	jerleʃimler
jijeʤeklArDAn	jijeʤeklɑrddn	jijeʤeklerden
jolʤuHn	jolʤuɯn	jolʤuun
ʧølDA	ʧøldɑ	ʧølde
ʧekmADAn	ʧekmddɑn	ʧekmeden
ʧetelArHn	ʧetelɑrin	ʧetelerin
ʧoʤuklHkDAn	ʧoʤuklɯkdɑn	ʧoʤukluktɑn
øɰrenimlArH	øɰrenimlɑri	øɰrenimleri
ønlemADA	ønlemddɑ	ønlemede
ørgytlAnmAA	ørgytlɑnmɑɑ	ørgytlenmee
øjkyH	øjkyi	øjkyy
ʃɑrtnɑmeA	ʃɑrtnɑmeɑ	ʃɑrtnɑmee
ʃebekelAr	ʃebekelɑr	ʃebekeler
ʃekillAnAn	ʃekillɑndn	ʃekillenen
ʃenliklAr	ʃenliklɑr	ʃenlikler
ystlenmAH	ystlenmdi	ystlenmei
yzerlArH	yzerlɑri	yzerleri
ɑʧDHkDAn	ɑʧdɯkdɑn	ɑʧtɯktɑn
ɑʤentelAr	ɑʤentelɑr	ɑʤenteler
ɑfetlArA	ɑfetlɑrɑ	ɑfetlere
ɑlɯʃveriʃDA	ɑlɯʃveriʃdɑ	ɑlɯʃveriʃte
ɑlevlAr	ɑlevlɑr	ɑlevler
ɑlkolsHz	ɑlkolsɯz	ɑlkolsyz
ɑmirlArHHn	ɑmirlɑriin	ɑmirleriin
ɑnɑlizlArHn	ɑnɑlizlɑrin	ɑnɑlizlerin
ɑnnelArA	ɑnnelɑrɑ	ɑnnelere
ɑskerDAn	ɑskerdɑn	ɑskerden
ɑtøljeDA	ɑtøljedɑ	ɑtøljede
bɑʃDAki	bɑʃdɑki	bɑʃtɑki
bɑkijelArH	bɑkijelɑri	bɑkijeleri
bulunDHkDAn	bulundɯkdɑn	bulunduktɑn
ʤemɑɑtHn	ʤemɑɑtɯn	ʤemɑɑtin
ʤephelArH	ʤephelɑri	ʤepheleri
ʤoʃkuH	ʤoʃkuɯ	ʤoʃkuu
døʃemelArH	døʃemelɑri	døʃemeleri
dyʃynmAHn	dyʃynmdin	dyʃynmein
deɰiʃiklHklArDA	deɰiʃikliklɑrdɑ	deɰiʃikliklerde
denklArHn	denklɑrin	denklerin
derelAr	derelɑr	dereler
dergilArA	dergilɑrd	dergilere
devrelArHHn	devrelɑriin	devreleriin
diʃilAr	diʃilɑr	diʃiler
doɰrultuH	doɰrultuɯ	doɰrultuu
durumnHz	durumnɯz	durumnuz
ebedijetA	ebedijetd	ebedijete
enstitymHzDA	enstitymizdi	enstitymyzde
eriʃimDA	eriʃimdi	eriʃimde
evmHzDA	evmizdi	evmizde
fyzelAr	fyzelɑr	fyzeler
fɑkyltemHzA	fɑkyltemizd	fɑkyltemize
felɑketlAr	felɑketlɑr	felɑketler
felsefeDA	felsefedi	felsefede
gøryʃmelArDAn	gøryʃmelɑrddn	gøryʃmelerden
gørAnHn	gørɑnin	gørenin
gørmAmHz	gørmɑmɯz	gørmemiz
gøsterimlArH	gøsterimlɑri	gøsterimleri
gøstermAH	gøstermdi	gøstermei
gøtyrArAk	gøtyrɑrɑk	gøtyrerek
gøzmHz	gøzmɯz	gøzmyz
gøzetmA	gøzetmd	gøzetme
gyʧlArA	gyʧlɑri	gyʧlere
geʧinAn	geʧindn	geʧinen
genlAʃmA	genldʃmɑ	genleʃme
getirAbilmAH	getirdbilmdi	getirebilmei
getirmADA	getirmddi	getirmede
girdilArHn	girdilɑrin	girdilerin
giriʃimlArHHn	giriʃimlɑriin	giriʃimleriin
girmAHn	girmdin	girmein
hykymDAn	hykymddn	hykymden
hɑberlArDA	hɑberlɑrdɑ	hɑberlerde
hɑllArHn	hɑllɑrɯn	hɑllerin
herkesDA	herkesdɑ	herkeste
iʧeriDAki	iʧeriddki	iʧerideki
ihtijɑʧDAn	ihtijɑʧdɑn	ihtijɑʧtɑn
ilʧelAr	ilʧelɑr	ilʧeler
ilerlemAlArH	ilerlemɑlɑri	ilerlemeleri
islAAn	isldɑn	isleen
izlArHHn	izlɑriin	izleriin
kymelArH	kymelɑri	kymeleri
kyrsyDAn	kyrsyddn	kyrsyden
kɑhveDA	kɑhvedɑ	kɑhvede
kɑlAbilmA	kɑlɑbilmd	kɑlɑbilme
kɑnɑɑtH	kɑnɑɑtɯ	kɑnɑɑti
kɑvimlArHn	kɑvimlɑrin	kɑvimlerin
kelimelArDAn	kelimelɑrdɑn	kelimelerden
kereDA	keredɑ	kerede
kilolH	kilolɯ	kilolu
klɑsørlAr	klɑsørlɑr	klɑsørler
komplekslArH	komplekslɑri	kompleksleri
konumHHn	konumɯɯn	konumuun
kristɑlHn	kristɑlɯn	kristɑlin
kurʃunlH	kurʃunlɯ	kurʃunlu
mɑkinelArDA	mɑkinelɑrdɑ	mɑkinelerde
mɑrketlArDA	mɑrketlɑrdɑ	mɑrketlerde
mɑtrislAr	mɑtrislɑr	mɑtrisler
memeDA	memedɑ	memede
menfɑɑtlAr	menfɑɑtlɑr	menfɑɑtler
metinlArDAn	metinlɑrdɑn	metinlerden
metrekɑreA	metrekɑreɑ	metrekɑree
mezunlArmHzHn	mezunlɑrmizin	mezunlɑrmɯzɯn
millAr	millɑr	miller
mimɑriDA	mimɑridɑ	mimɑride
morɑlH	morɑlɯ	morɑli
muɑjeneDAn	muɑjeneddn	muɑjeneden
olHʃHHn	olɯʃɯɯn	oluʃuun
pɑletlAr	pɑletlɑr	pɑletler
pɑrselDA	pɑrseldɑ	pɑrselde
pɑrtimHzA	pɑrtimizd	pɑrtimize
profesørlAr	profesørlɑr	profesørler
rølelArH	rølelɑri	røleleri
rɑkiplArH	rɑkiplɑri	rɑkipleri
reʧetelArA	reʧetelɑrɑ	reʧetelere
reformHHn	reformɯɯn	reformuun
rekɑbetDAn	rekɑbetdɑn	rekɑbetten
renklArDAn	renklɑrdɑn	renklerden
sytA	sytd	syte
sɑntrɑllArHn	sɑntrɑllɑrɯn	sɑntrɑllerin
sɑvʤɯlArH	sɑvʤɯlɑri	sɑvʤɯlɑrɯ
sɑvʤɯlArHn	sɑvʤɯlɑrin	sɑvʤɯlɑrɯn
sebzelArHn	sebzelɑrin	sebzelerin
semtlArDA	semtlɑrdɑ	semtlerde
serAn	serdn	seren
sermɑjeDAn	sermɑjedɑn	sermɑjeden
sejirʤiA	sejirʤii	sejirʤie
silArAk	silɑrɑk	silerek
sitenHzDA	sitenizdɑ	sitenizde
sunmADAn	sunmɑdɑn	sunmɑtɑn
tɑhsilA	tɑhsild	tɑhsile
tɑkdirA	tɑkdirɑ	tɑkdire
tehlikelArDAn	tehlikelɑrddn	tehlikelerden
tekerryrH	tekerryri	tekerryry
tersɑnelAr	tersɑnelɑr	tersɑneler
tesismHzDA	tesismizdi	tesismizde
tesislArmHz	tesislɑrmiz	tesislermiz
tiʤɑretDAki	tiʤɑretddki	tiʤɑretteki
tuzHn	tuzɯn	tuzun
ufukDA	ufukdɑ	ufuktɑ
vɑliA	vɑliɑ	vɑlie
vektørlAr	vektørlɑr	vektørler
viryslH	virysli	virysly
jønetiʤilArmHz	jønetiʤilɑrmiz	jønetiʤilermiz
jyreklArH	jyreklɑri	jyrekleri
jɑʃɑmADAn	jɑʃɑmɑdɑn	jɑʃɑmɑtɑn
jɑrɑtmADA	jɑrɑtmɑdɑ	jɑrɑtmɑtɑ
jemeklArDA	jemeklɑrdɑ	jemeklerde
zorH	zorɯ	zoru
ʧekinArAk	ʧekinɑrɑk	ʧekinerek
ʧetelArH	ʧetelɑri	ʧeteleri
ʧizmAA	ʧizmɑɑ	ʧizmee
ɯʃɯkDA	ɯʃɯkdɑ	ɯʃɯktɑ
øɰretmenlArmHzHn	øɰretmenlɑrmizin	øɰretmenlermizin
øgelArH	øgelɑri	øgeleri
ølʧmAA	ølʧmɑɑ	ølʧmee
ølylAr	ølylɑr	ølyler
ørgytlArmHzHn	ørgytlɑrmizin	ørgytlermizin
øvgylAr	øvgylɑr	øvgyler
ʃypheA	ʃyphei	ʃyphee
ʃifrelArH	ʃifrelɑri	ʃifreleri
ylkesAl	ylkesdl	ylkesel
yzymH	yzymi	yzymy
ɑhilAr	ɑhilɑr	ɑhiler
ɑnɑlizlArHHn	ɑnɑlizlɑriin	ɑnɑlizleriin
ɑnketDA	ɑnketdɑ	ɑnkette
ɑntrenørlHk	ɑntrenørlik	ɑntrenørlyk
ɑrmutlH	ɑrmutlɯ	ɑrmutlu
ɑsitlArHn	ɑsitlɑrin	ɑsitlerin
ɑvluHn	ɑvluin	ɑvluun
bøʤeklArH	bøʤeklɑri	bøʤekleri
byroHHn	byroɯin	byrouun
bɑjilArA	bɑjilɑrɑ	bɑjilere
beʒA	beʒɑ	beʒe
beledijeDA	beledijedi	beledijede
belirlemADA	belirlemddi	belirlemete
benzemAAn	benzemɑdn	benzemeen
betonH	betonɯ	betonu
bezlAr	bezlɑr	bezler
dyzeltmAH	dyzeltmdi	dyzeltmei
demADAn	demɑdɑn	demeten
desteklAmADA	destekldmɑdɑ	desteklemete
devirlArH	devirlɑri	devirleri
devrelArDA	devrelɑrdɑ	devrelerde
eɰlenʤeA	eɰlenʤei	eɰlenʤee
editørHn	editørin	editøryn
efsɑnelAr	efsɑnelɑr	efsɑneler
eklemAH	eklemdi	eklemei
emisjonH	emisjonɯ	emisjonu
emsɑlH	emsɑlɯ	emsɑli
emzirAn	emzirdn	emziren
enstitylArHHn	enstitylɑriin	enstityleriin
eriʃkinDA	eriʃkindd	eriʃkinde
etmADHkʧA	etmddikʧɑ	etmedikʧe
etmAmAA	etmɑmɑɑ	etmemee
federɑsjonHn	federɑsjonɯn	federɑsjonun
fenerlAr	fenerlɑr	fenerler
filmlArDAn	filmlɑrdɑn	filmlerden
fizikDA	fizikdi	fizikte
gøllArHn	gøllɑrin	gøllerin
gønyllAr	gønyllɑr	gønyller
gøsterAlHm	gøsterdlim	gøsterelim
gøzmHzHn	gøzmɯzin	gøzmyzyn
gøzmA	gøzmɑ	gøzme
gyʧlAnAn	gyʧlɑndn	gyʧlenen
geʧmAnHz	geʧmdniz	geʧmeniz
geʤelArDA	geʤelɑrdɑ	geʤelerde
geliʃmADAn	geliʃmɑdɑn	geliʃmeden
gemiDAn	gemiddn	gemiden
genʧlArmHzA	genʧlɑrmizd	genʧlermize
gereksinmAlArH	gereksinmɑlɑri	gereksinmeleri
hɑdislAr	hɑdislɑr	hɑdisler
hɑreketDAn	hɑreketdɑn	hɑreketten
hekimlArDAn	hekimlɑrdɑn	hekimlerden
hissetmAA	hissetmɑɑ	hissetmee
iʧeriklArHHn	iʧeriklɑriin	iʧerikleriin
iʧimDAki	iʧimddki	iʧimdeki
ihɑlelArHn	ihɑlelɑrin	ihɑlelerin
ihtimɑlHHn	ihtimɑlɯɯn	ihtimɑliin
ikiDA	ikidɑ	ikide
ilɑʧDAn	ilɑʧdɑn	ilɑʧtɑn
iliʃkilArDAn	iliʃkilɑrddn	iliʃkilerden
iliʃkilArmHzH	iliʃkilɑrmizi	iliʃkilermizi
illArmHzDA	illɑrmizdi	illermizde
inʤelemAlArnH	inʤelemɑlɑrni	inʤelemelerni
istikɑmetDA	istikɑmetdɑ	istikɑmette
izlAHʤHnHn	izlɑiʤinin	izleiʤinin
kømyrA	kømyrɑ	kømyre
kytyphɑnelArA	kytyphɑnelɑrɑ	kytyphɑnelere
kɑlemlArHn	kɑlemlɑrin	kɑlemlerin
kɑrɑkterDA	kɑrɑkterdɑ	kɑrɑkterde
kɑrɑrnɑmeDA	kɑrɑrnɑmedɑ	kɑrɑrnɑmede
kelimeDAn	kelimeddn	kelimeden
kelimelArDA	kelimelɑrdɑ	kelimelerde
kendinHzDAn	kendinizddn	kendinizden
kokuH	kokuɯ	kokuu
komitelArHn	komitelɑrin	komitelerin
konfederɑsjonH	konfederɑsjonɯ	konfederɑsjonu
kontrolDA	kontroldɑ	kontrolde
konHp	konɯp	konup
koordinɑsjonHn	koordinɑsjonɯn	koordinɑsjonun
kujumʤulHk	kujumʤulɯk	kujumʤuluk
mydyrlyklArA	mydyrlyklɑrd	mydyrlyklere
myfettiʃlAr	myfettiʃlɑr	myfettiʃler
mylteʤiA	mylteʤii	mylteʤie
mɑlijetlArA	mɑlijetlɑrɑ	mɑlijetlere
mɑterjɑllArHHn	mɑterjɑllɑrɯɯn	mɑterjɑlleriin
meʤlislArHHn	meʤlislɑriin	meʤlisleriin
menyHn	menyin	menyyn
mevʤutlArH	mevʤutlɑri	mevʤutlɑrɯ
mimɑriA	mimɑriɑ	mimɑrie
niteliklArHn	niteliklɑrin	niteliklerin
noterA	noterɑ	notere
obʒektiflAr	obʒektiflɑr	obʒektifler
okumADA	okumɑdɑ	okumɑtɑ
okumADAn	okumɑdɑn	okumɑtɑn
olH	olɯ	olu
onurHHn	onurɯɯn	onuruun
operɑtørA	operɑtørɑ	operɑtøre
operɑtørlArA	operɑtørlɑrɑ	operɑtørlere
petrolH	petrolɯ	petroly
portføjHHn	portføjiin	portføjyyn
protokolDA	protokoldɑ	protokolde
renklArHHn	renklɑriin	renkleriin
sytunlH	sytunli	sytunlu
sɑndɑljeA	sɑndɑljeɑ	sɑndɑljee
seɑnsDA	seɑnsdɑ	seɑnstɑ
sergilArA	sergilɑrd	sergilere
servislArDAn	servislɑrdɑn	servislerden
sevDHklArnHzA	sevdiklɑrnizd	sevdiklernize
sorumlHlArHHn	sorumlɯlɑrɯɯn	sorumlulɑrɯɯn
sponsorlHk	sponsorlɯk	sponsorluk
tyketimDA	tyketimdi	tyketimde
tɑrihlArA	tɑrihlɑrɑ	tɑrihlere
teʃebbysHn	teʃebbysin	teʃebbysyn
teʃebbyslAr	teʃebbyslɑr	teʃebbysler
tedɑvilArHHn	tedɑvilɑriin	tedɑvileriin
teoriDA	teoridɑ	teoride
tespitA	tespitd	tespite
tiʤɑretDAn	tiʤɑretdɑn	tiʤɑretten
jønelmA	jønelmd	jønelme
jørelAr	jørelɑr	jøreler
jɑrHn	jɑrɯn	jɑrin
jɑvrulArH	jɑvrulɑri	jɑvrulɑrɯ
jemeklArHHn	jemeklɑriin	jemekleriin
jemlAr	jemlɑr	jemler
jerleʃmAA	jerleʃmɑɑ	jerleʃmee
jolʤulukDAn	jolʤulukdɑn	jolʤuluktɑn
ʧɑrelArH	ʧɑrelɑri	ʧɑreleri
ʧekiʃmAlH	ʧekiʃmɑli	ʧekiʃmeli
ʧeliʃAn	ʧeliʃɑn	ʧeliʃen
øɰleA	øɰlei	øɰlee
ølʧymlArDA	ølʧymlɑrdɑ	ølʧymlerde
ølyHn	ølyin	ølyyn
ølAnlArA	ølɑnlɑrɑ	ølenlere
ʃikɑjetlArHHn	ʃikɑjetlɑriin	ʃikɑjetleriin
ʃuHn	ʃuɯn	ʃuun
yʤretDAn	yʤretddn	yʤretten
yjelHklAr	yjeliklɑr	yjelikler
ɑkʤiɰerlArDA	ɑkʤiɰerlɑrdɑ	ɑkʤiɰerlerde
ɑlkolA	ɑlkolɑ	ɑlkole
ɑnketlArH	ɑnketlɑri	ɑnketleri
ɑnlɑtmADA	ɑnlɑtmɑdɑ	ɑnlɑtmɑtɑ
ɑnormɑllHk	ɑnormɑllɯk	ɑnormɑllik
ɑrʃivA	ɑrʃivi	ɑrʃive
bølymmHzHn	bølymmizin	bølymmyzyn
bølgemHzA	bølgemizd	bølgemize
bytynlAʃAn	bytynldʃɑn	bytynleʃen
byjykʧA	byjykʧɑ	byjykʧe
byjyklArmHz	byjyklɑrmiz	byjyklermiz
bɑʃvurHp	bɑʃvurip	bɑʃvurup
beklemADA	beklemddɑ	beklemete
beklentilArA	beklentilɑrd	beklentilere
belirleDHklArH	belirlediklɑri	belirledikleri
belirleDHkDAn	belirledikdɑn	belirledikten
biʧmA	biʧmd	biʧme
bilɑnʧoHn	bilɑnʧoɯn	bilɑnʧoun
bilmADA	bilmddɑ	bilmete
birikmAH	birikmɑi	birikmei
bitmA	bitmɑ	bitme
ʤymleDAn	ʤymleddn	ʤymleden
dyɰynH	dyɰyni	dyɰyny
dyzeltmAH	dyzeltmdi	dyzeltmei
dyzenlemAlArnH	dyzenlemɑlɑrni	dyzenlemelerni
demokrɑsiDA	demokrɑsidɑ	demokrɑside
depremlArDAn	depremlɑrdɑn	depremlerden
dereʤelArHHn	dereʤelɑriin	dereʤeleriin
desteklArHn	desteklɑrin	desteklerin
ebevejnlAr	ebevejnlɑr	ebevejnler
eklemlAr	eklemlɑr	eklemler
endiʃelAr	endiʃelɑr	endiʃeler
erDHkDAn	erdikdɑn	erdikten
etmAnHzA	etmɑnizɑ	etmenize
fɑrelAr	fɑrelɑr	fɑreler
gøklArDA	gøklɑrdɑ	gøklerde
gøllArDA	gøllɑrdɑ	gøllerde
gørynmA	gørynmd	gørynme
gyʧlyklArA	gyʧlyklɑrd	gyʧlyklere
gyreʃʧHlAr	gyreʃʧilɑr	gyreʃʧiler
geʧirmAlArH	geʧirmɑlɑri	geʧirmeleri
geleʤekDAn	geleʤekddn	geleʤekten
genelgeDA	genelgedi	genelgede
girmAmAH	girmɑmɑi	girmemei
hɑkɑretA	hɑkɑretɑ	hɑkɑrete
hɑrfnA	hɑrfnɑ	hɑrfne
hɑstɑhɑneA	hɑstɑhɑneɑ	hɑstɑhɑnee
hedefmHzA	hedefmizi	hedefmize
hemʃehrilArmHzA	hemʃehrilɑrmizd	hemʃehrilermize
hejkellArH	hejkellɑri	hejkelleri
iʧAnlArHn	iʧɑnlɑrin	iʧenlerin
ilgilHlArDAn	ilgililɑrdɑn	ilgililerden
istemADHklArH	istemddiklɑri	istemedikleri
istemAArAk	istemɑɑrɑk	istemeerek
izleDHklArH	izlediklɑri	izledikleri
kyresAllAʃmAH	kyresɑlldʃmɑɯ	kyreselleʃmei
kɑnserDAn	kɑnserdɑn	kɑnserden
kɑrɑkolH	kɑrɑkolɯ	kɑrɑkolu
kɑjbetDHklArH	kɑjbetdiklɑri	kɑjbettikleri
kɑjbolHp	kɑjbolɯp	kɑjbolup
kistlArH	kistlɑri	kistleri
komiteDA	komitedɑ	komitede
korkuH	korkuɯ	korkuu
kredilArA	kredilɑrɑ	kredilere
kuʃʧH	kuʃʧɯ	kuʃʧu
kurummHzHn	kurummɯzɯn	kurummuzun
kuvvetlArA	kuvvetlɑri	kuvvetlere
listelAnAʤAk	listelɑnɑʤɑk	listeleneʤek
myʤɑdeleDAn	myʤɑdeleddn	myʤɑdeleden
myhyrlH	myhyrli	myhyrly
mylteʤilArH	mylteʤilɑri	mylteʤileri
merkezlArDAn	merkezlɑrddn	merkezlerden
mesɑfelArDA	mesɑfelɑrdɑ	mesɑfelerde
metodlArHHn	metodlɑrɯin	metodlɑrɯɯn
metodHHn	metodɯin	metoduun
nehirlArH	nehirlɑri	nehirleri
oksitlAr	oksitlɑr	oksitler
okjɑnusH	okjɑnusɯ	okjɑnusu
olAbilmAnHn	olɑbilmɑnin	olɑbilmenin
olurH	olurɯ	oluru
pɑrtikyllAr	pɑrtikyllɑr	pɑrtikyller
perdeA	perdei	perdee
piʃmA	piʃmɑ	piʃme
pilotHn	pilotɯn	pilotun
polislArH	polislɑri	polisleri
prensiplArA	prensiplɑrɑ	prensiplere
primlArHn	primlɑrin	primlerin
proʒeDAki	proʒeddki	proʒedeki
purolHk	purolɯk	puroluk
rɑkiplArHHn	rɑkiplɑriin	rɑkipleriin
rɑportørlHk	rɑportørlik	rɑportørlyk
reʒimlArHn	reʒimlɑrin	reʒimlerin
resimlArnHzH	resimlɑrnizi	resimlernizi
sɯvɯlArH	sɯvɯlɑri	sɯvɯlɑrɯ
søzlArDAn	søzlɑrdɑn	søzlerden
syrmAA	syrmɑɑ	syrmee
sɑnɑjiDAki	sɑnɑjidɑki	sɑnɑjideki
sonuʧDAn	sonuʧdɑn	sonuʧtɑn
sorunnHz	sorunnɯz	sorunnuz
stresDAn	stresdɑn	stresten
suʧlHH	suʧlɯɯ	suʧluu
tyjH	tyji	tyjy
tɑhlillAr	tɑhlillɑr	tɑhliller
tɑvuklArHn	tɑvuklɑrin	tɑvuklɑrɯn
teʤɑvyzHn	teʤɑvyzin	teʤɑvyzyn
telgrɑfDA	telgrɑfdɑ	telgrɑftɑ
temizlAnAn	temizlɑnɑn	temizlenen
tepelAr	tepelɑr	tepeler
tepkimA	tepkimd	tepkime
vermAm	vermɑm	vermem
jøntemlArDA	jøntemlɑrdɑ	jøntemlerde
jyrymADA	jyrymddɑ	jyrymete
jemAn	jemdn	jemen
